Instance,Terminal,Layer,X location,Y location,Voltage
_31125_,VGND,li1,91.3100,174.0800,0.011389
_31124_,VGND,li1,86.2500,184.9600,0.014361
_31123_,VGND,li1,71.9900,195.8400,0.005153
_31122_,VGND,li1,75.6700,190.4000,0.099653
_31121_,VGND,li1,77.5100,179.5200,0.002186
_31120_,VGND,li1,81.1900,179.5200,0.002304
_31119_,VGND,li1,72.4500,233.9200,0.123528
_31118_,VGND,li1,62.3300,592.9600,0.006844
_31117_,VGND,li1,115.6900,701.7600,0.002214
_31116_,VGND,li1,114.7700,663.6800,0.002342
_31115_,VGND,li1,113.8500,669.1200,0.002254
_31114_,VGND,li1,110.6300,680.0000,0.004893
_31113_,VGND,li1,79.3500,576.6400,0.008323
_31112_,VGND,li1,111.0900,696.3200,0.000987
_31111_,VGND,li1,72.4500,614.7200,0.040499
_31110_,VGND,li1,101.8900,680.0000,0.004668
_31109_,VGND,li1,79.8100,614.7200,0.044714
_31108_,VGND,li1,114.3100,625.6000,0.054277
_31107_,VGND,li1,102.3500,609.2800,0.048152
_31106_,VGND,li1,86.2500,560.3200,0.066411
_31105_,VGND,li1,73.8300,544.0000,0.314391
_31104_,VGND,li1,59.5700,505.9200,0.195703
_31103_,VGND,li1,60.9500,446.0800,0.052632
_31102_,VGND,li1,128.5700,228.4800,0.187785
_31101_,VGND,li1,123.5100,190.4000,0.138230
_31100_,VGND,li1,102.3500,184.9600,0.017174
_31099_,VGND,li1,110.6300,179.5200,0.003168
_31098_,VGND,li1,101.4300,195.8400,0.006395
_31097_,VGND,li1,107.4100,217.6000,0.364269
_31096_,VGND,li1,92.2300,250.2400,0.221231
_31095_,VGND,li1,55.4300,277.4400,0.092914
_31094_,VGND,li1,112.0100,745.2800,0.000269
_31093_,VGND,li1,124.4300,745.2800,0.000295
_31092_,VGND,li1,142.1400,212.1600,0.147397
_31091_,VGND,li1,137.7700,206.7200,0.027474
_31090_,VGND,li1,55.6600,195.8400,0.003796
_31089_,VGND,li1,55.8900,190.4000,0.067783
_31088_,VGND,li1,158.7000,190.4000,0.067005
_31087_,VGND,li1,155.7100,184.9600,0.014892
_31086_,VGND,li1,115.4600,168.6400,0.002490
_31085_,VGND,li1,117.9900,168.6400,0.002504
_31084_,VGND,li1,226.7800,174.0800,0.007154
_31083_,VGND,li1,222.8700,168.6400,0.014484
_31082_,VGND,li1,232.3000,174.0800,0.007588
_31081_,VGND,li1,230.6900,168.6400,0.016908
_31080_,VGND,li1,252.0800,168.6400,0.022107
_31079_,VGND,li1,248.6300,174.0800,0.008865
_31078_,VGND,li1,51.9800,217.6000,0.167899
_31077_,VGND,li1,49.4500,217.6000,0.149416
_31076_,VGND,li1,55.6600,636.4800,0.012559
_31075_,VGND,li1,53.1300,641.9200,0.007153
_31074_,VGND,li1,205.6200,707.2000,0.001639
_31073_,VGND,li1,204.4700,707.2000,0.001584
_31072_,VGND,li1,171.5800,647.3600,0.030650
_31071_,VGND,li1,169.9700,652.8000,0.010879
_31070_,VGND,li1,255.7600,685.4400,0.003878
_31069_,VGND,li1,249.5500,685.4400,0.003775
_31068_,VGND,li1,132.9400,707.2000,0.003297
_31067_,VGND,li1,130.4100,696.3200,0.001136
_31066_,VGND,li1,94.3000,603.8400,0.005962
_31065_,VGND,li1,91.7700,603.8400,0.005883
_31064_,VGND,li1,239.2000,707.2000,0.002277
_31063_,VGND,li1,244.4900,701.7600,0.002102
_31062_,VGND,li1,106.7200,663.6800,0.002192
_31061_,VGND,li1,97.2900,658.2400,0.008296
_31060_,VGND,li1,235.9800,680.0000,0.015063
_31059_,VGND,li1,234.3700,685.4400,0.003534
_31058_,VGND,li1,138.0000,641.9200,0.022756
_31057_,VGND,li1,135.9300,636.4800,0.033925
_31056_,VGND,li1,250.2400,663.6800,0.018158
_31055_,VGND,li1,246.7900,658.2400,0.032977
_31054_,VGND,li1,184.4600,641.9200,0.048663
_31053_,VGND,li1,179.6300,641.9200,0.034220
_31052_,VGND,li1,58.8800,603.8400,0.003741
_31051_,VGND,li1,53.5900,603.8400,0.003172
_31050_,VGND,li1,47.8400,571.2000,0.005073
_31049_,VGND,li1,52.6700,571.2000,0.005808
_31048_,VGND,li1,41.8600,495.0400,0.435554
_31047_,VGND,li1,43.0100,489.6000,0.175870
_31046_,VGND,li1,123.5100,533.1200,0.199117
_31045_,VGND,li1,126.7300,527.6800,0.033281
_31044_,VGND,li1,51.9800,233.9200,0.080682
_31043_,VGND,li1,48.9900,233.9200,0.074421
_31042_,VGND,li1,205.6200,201.2800,0.092718
_31041_,VGND,li1,200.3300,201.2800,0.076176
_31040_,VGND,li1,229.5400,195.8400,0.027320
_31039_,VGND,li1,229.3100,190.4000,0.062342
_31038_,VGND,li1,168.3600,179.5200,0.003025
_31037_,VGND,li1,169.0500,174.0800,0.004663
_31036_,VGND,li1,167.6700,212.1600,0.076150
_31035_,VGND,li1,179.6300,212.1600,0.039829
_31034_,VGND,li1,222.8700,228.4800,0.029391
_31033_,VGND,li1,225.6300,228.4800,0.029304
_31032_,VGND,li1,239.2000,255.6800,0.269772
_31031_,VGND,li1,235.2900,261.1200,0.388776
_31030_,VGND,li1,47.3800,288.3200,0.043639
_31029_,VGND,li1,48.9900,282.8800,0.054805
_31028_,VGND,li1,490.3600,130.5600,0.001659
_31027_,VGND,li1,203.7800,125.1200,0.000268
_31026_,VGND,li1,85.1000,136.0000,0.001216
_31025_,VGND,li1,81.6500,136.0000,0.001159
_31024_,VGND,li1,505.5400,125.1200,0.000392
_31023_,VGND,li1,152.7200,125.1200,0.000180
_31022_,VGND,li1,124.2000,130.5600,0.000462
_31021_,VGND,li1,123.9700,125.1200,0.000199
_31020_,VGND,li1,519.3400,119.6800,0.000315
_31019_,VGND,li1,307.2800,119.6800,0.000163
_31018_,VGND,li1,542.8000,125.1200,0.000462
_31017_,VGND,li1,269.1000,125.1200,0.000385
_31016_,VGND,li1,336.0300,125.1200,0.000316
_31015_,VGND,li1,348.4500,125.1200,0.000562
_31014_,VGND,li1,529.9200,130.5600,0.002673
_31013_,VGND,li1,166.0600,125.1200,0.000153
_31012_,VGND,li1,277.8400,641.9200,0.182382
_31011_,VGND,li1,82.8000,647.3600,0.013539
_31010_,VGND,li1,495.8800,690.8800,0.000741
_31009_,VGND,li1,321.5400,707.2000,0.001330
_31008_,VGND,li1,510.6000,674.5600,0.000977
_31007_,VGND,li1,303.6000,669.1200,0.001435
_31006_,VGND,li1,321.5400,658.2400,0.014104
_31005_,VGND,li1,231.6100,658.2400,0.029438
_31004_,VGND,li1,165.6000,669.1200,0.001175
_31003_,VGND,li1,161.6900,674.5600,0.000607
_31002_,VGND,li1,149.5000,614.7200,0.068071
_31001_,VGND,li1,145.1300,614.7200,0.067556
_31000_,VGND,li1,522.5600,690.8800,0.001282
_30999_,VGND,li1,324.7600,707.2000,0.001256
_30998_,VGND,li1,548.3200,652.8000,0.008352
_30997_,VGND,li1,144.2100,652.8000,0.011109
_30996_,VGND,li1,550.6200,674.5600,0.000897
_30995_,VGND,li1,330.2800,674.5600,0.000626
_30994_,VGND,li1,338.7900,641.9200,0.196229
_30993_,VGND,li1,342.9300,641.9200,0.242039
_30992_,VGND,li1,540.5000,669.1200,0.002574
_30991_,VGND,li1,322.4600,663.6800,0.006441
_30990_,VGND,li1,551.0800,636.4800,0.338829
_30989_,VGND,li1,329.3600,631.0400,0.073460
_30988_,VGND,li1,149.0400,598.4000,0.012774
_30987_,VGND,li1,151.5700,598.4000,0.012863
_30986_,VGND,li1,72.6800,554.8800,0.112448
_30985_,VGND,li1,68.7700,560.3200,0.050193
_30984_,VGND,li1,46.2300,500.4800,0.216402
_30983_,VGND,li1,48.9900,500.4800,0.235564
_30982_,VGND,li1,68.3100,533.1200,0.195650
_30981_,VGND,li1,68.7700,527.6800,0.028816
_30980_,VGND,li1,154.5600,228.4800,0.111749
_30979_,VGND,li1,152.4900,228.4800,0.117503
_30978_,VGND,li1,554.3000,152.3200,0.294879
_30977_,VGND,li1,329.3600,152.3200,0.039480
_30976_,VGND,li1,557.5200,141.4400,0.194240
_30975_,VGND,li1,326.1400,141.4400,0.031671
_30974_,VGND,li1,557.0600,125.1200,0.000441
_30973_,VGND,li1,329.3600,125.1200,0.000267
_30972_,VGND,li1,564.4200,179.5200,0.023500
_30971_,VGND,li1,322.0000,184.9600,0.116667
_30970_,VGND,li1,522.5600,212.1600,0.092148
_30969_,VGND,li1,293.0200,212.1600,0.049365
_30968_,VGND,li1,569.0200,239.3600,0.050723
_30967_,VGND,li1,300.3800,239.3600,0.066289
_30966_,VGND,li1,519.3400,244.8000,0.023969
_30965_,VGND,li1,66.4700,244.8000,0.158007
_30964_,VGND,li1,189.0600,130.5600,0.000888
_30963_,VGND,li1,185.1500,125.1200,0.000166
_30962_,VGND,li1,106.2600,141.4400,0.003155
_30961_,VGND,li1,94.5300,136.0000,0.001350
_30960_,VGND,li1,137.0800,130.5600,0.000471
_30959_,VGND,li1,135.9300,130.5600,0.000471
_30958_,VGND,li1,120.0600,136.0000,0.001679
_30957_,VGND,li1,119.8300,136.0000,0.001679
_30956_,VGND,li1,399.2800,130.5600,0.006100
_30955_,VGND,li1,273.9300,130.5600,0.002261
_30954_,VGND,li1,355.1200,136.0000,0.016342
_30953_,VGND,li1,319.0100,130.5600,0.001486
_30952_,VGND,li1,373.5200,130.5600,0.004999
_30951_,VGND,li1,326.8300,136.0000,0.005837
_30950_,VGND,li1,161.9200,130.5600,0.000476
_30949_,VGND,li1,164.4500,130.5600,0.000475
_30948_,VGND,li1,60.2600,647.3600,0.009180
_30947_,VGND,li1,55.8900,641.9200,0.007670
_30946_,VGND,li1,326.1400,712.6400,0.000533
_30945_,VGND,li1,309.8100,718.0800,0.002476
_30944_,VGND,li1,370.3000,658.2400,0.028078
_30943_,VGND,li1,313.4900,658.2400,0.016445
_30942_,VGND,li1,332.1200,658.2400,0.011493
_30941_,VGND,li1,326.3700,658.2400,0.012899
_30940_,VGND,li1,342.7000,701.7600,0.001047
_30939_,VGND,li1,156.4000,701.7600,0.001339
_30938_,VGND,li1,306.8200,609.2800,0.239073
_30937_,VGND,li1,151.5700,609.2800,0.074566
_30936_,VGND,li1,336.7200,696.3200,0.002267
_30935_,VGND,li1,339.2500,696.3200,0.002428
_30934_,VGND,li1,117.3000,631.0400,0.040371
_30933_,VGND,li1,113.8500,631.0400,0.038942
_30932_,VGND,li1,454.9400,680.0000,0.007992
_30931_,VGND,li1,329.5900,685.4400,0.001318
_30930_,VGND,li1,399.2800,641.9200,0.387633
_30929_,VGND,li1,334.1900,641.9200,0.145329
_30928_,VGND,li1,381.3400,658.2400,0.026969
_30927_,VGND,li1,338.7900,663.6800,0.004539
_30926_,VGND,li1,396.0600,620.1600,0.191925
_30925_,VGND,li1,335.5700,614.7200,0.167373
_30924_,VGND,li1,310.0400,587.5200,0.048020
_30923_,VGND,li1,303.8300,587.5200,0.057448
_30922_,VGND,li1,391.4600,544.0000,0.055956
_30921_,VGND,li1,338.3300,544.0000,0.025826
_30920_,VGND,li1,39.1000,462.4000,0.029910
_30919_,VGND,li1,40.2500,467.8400,0.027564
_30918_,VGND,li1,38.1800,435.2000,0.056559
_30917_,VGND,li1,32.4300,440.6400,0.015542
_30916_,VGND,li1,347.7600,179.5200,0.105446
_30915_,VGND,li1,338.7900,174.0800,0.007844
_30914_,VGND,li1,368.0000,174.0800,0.019662
_30913_,VGND,li1,334.1900,168.6400,0.047981
_30912_,VGND,li1,398.3600,141.4400,0.173083
_30911_,VGND,li1,336.0300,146.8800,0.026627
_30910_,VGND,li1,344.0800,130.5600,0.002460
_30909_,VGND,li1,336.9500,130.5600,0.001717
_30908_,VGND,li1,359.7200,174.0800,0.015722
_30907_,VGND,li1,342.0100,174.0800,0.008615
_30906_,VGND,li1,339.0200,195.8400,0.083123
_30905_,VGND,li1,290.4900,195.8400,0.045038
_30904_,VGND,li1,310.9600,239.3600,0.056660
_30903_,VGND,li1,299.6900,233.9200,0.027583
_30902_,VGND,li1,42.3200,244.8000,0.086098
_30901_,VGND,li1,43.0100,239.3600,0.062626
_30900_,VGND,li1,85.7900,712.6400,0.000932
_30899_,VGND,li1,84.8700,712.6400,0.000932
_30898_,VGND,li1,82.5700,723.5200,0.000566
_30897_,VGND,li1,157.7800,201.2800,0.023102
_30896_,VGND,li1,158.4700,206.7200,0.028542
_30895_,VGND,li1,78.2000,174.0800,0.009797
_30894_,VGND,li1,75.2100,168.6400,0.001761
_30893_,VGND,li1,144.4400,179.5200,0.003106
_30892_,VGND,li1,139.1500,179.5200,0.003122
_30891_,VGND,li1,127.4200,157.7600,0.019814
_30890_,VGND,li1,113.8500,152.3200,0.010098
_30889_,VGND,li1,174.8000,184.9600,0.012801
_30888_,VGND,li1,182.8500,184.9600,0.019117
_30887_,VGND,li1,188.1400,152.3200,0.011781
_30886_,VGND,li1,180.5500,152.3200,0.008009
_30885_,VGND,li1,194.5800,152.3200,0.014981
_30884_,VGND,li1,191.1300,157.7600,0.025110
_30883_,VGND,li1,71.7600,168.6400,0.001700
_30882_,VGND,li1,64.6300,163.2000,0.001385
_30881_,VGND,li1,63.4800,609.2800,0.026780
_30880_,VGND,li1,60.0300,603.8400,0.003741
_30879_,VGND,li1,144.4400,718.0800,0.001183
_30878_,VGND,li1,143.7500,696.3200,0.001163
_30877_,VGND,li1,157.3200,652.8000,0.011200
_30876_,VGND,li1,152.4900,652.8000,0.011377
_30875_,VGND,li1,190.9000,669.1200,0.001509
_30874_,VGND,li1,187.9100,669.1200,0.001342
_30873_,VGND,li1,136.1600,696.3200,0.001149
_30872_,VGND,li1,133.1700,696.3200,0.001143
_30871_,VGND,li1,93.8400,587.5200,0.012395
_30870_,VGND,li1,94.0700,576.6400,0.010234
_30869_,VGND,li1,171.1200,707.2000,0.001506
_30868_,VGND,li1,172.7300,712.6400,0.000883
_30867_,VGND,li1,87.4000,636.4800,0.021879
_30866_,VGND,li1,88.5500,641.9200,0.013492
_30865_,VGND,li1,171.1200,690.8800,0.021753
_30864_,VGND,li1,166.2900,690.8800,0.027694
_30863_,VGND,li1,149.0400,641.9200,0.024450
_30862_,VGND,li1,149.2700,652.8000,0.011429
_30861_,VGND,li1,186.7600,663.6800,0.005745
_30860_,VGND,li1,183.7700,669.1200,0.001110
_30859_,VGND,li1,176.6400,625.6000,0.059891
_30858_,VGND,li1,177.3300,620.1600,0.036323
_30857_,VGND,li1,106.2600,576.6400,0.011784
_30856_,VGND,li1,107.4100,571.2000,0.012130
_30855_,VGND,li1,35.8800,554.8800,0.037420
_30854_,VGND,li1,33.8100,560.3200,0.017490
_30853_,VGND,li1,33.1200,500.4800,0.123783
_30852_,VGND,li1,29.6700,500.4800,0.093436
_30851_,VGND,li1,33.1200,533.1200,0.060783
_30850_,VGND,li1,32.8900,527.6800,0.009434
_30849_,VGND,li1,65.3200,217.6000,0.227448
_30848_,VGND,li1,62.3300,217.6000,0.214101
_30847_,VGND,li1,143.9800,195.8400,0.006761
_30846_,VGND,li1,145.5900,201.2800,0.022392
_30845_,VGND,li1,187.6800,179.5200,0.005605
_30844_,VGND,li1,183.3100,179.5200,0.004322
_30843_,VGND,li1,167.9000,163.2000,0.003879
_30842_,VGND,li1,166.2900,157.7600,0.014702
_30841_,VGND,li1,184.0000,201.2800,0.039088
_30840_,VGND,li1,180.5500,201.2800,0.030529
_30839_,VGND,li1,192.7400,217.6000,0.066854
_30838_,VGND,li1,195.2700,217.6000,0.068845
_30837_,VGND,li1,193.2000,255.6800,0.133996
_30836_,VGND,li1,194.3500,244.8000,0.065057
_30835_,VGND,li1,34.5000,277.4400,0.044673
_30834_,VGND,li1,30.1300,288.3200,0.020294
_30833_,VGND,li1,140.7600,195.8400,0.006739
_30832_,VGND,li1,143.2900,201.2800,0.022271
_30831_,VGND,li1,55.6600,168.6400,0.001223
_30830_,VGND,li1,53.1300,168.6400,0.001148
_30829_,VGND,li1,150.4200,168.6400,0.002661
_30828_,VGND,li1,148.8100,163.2000,0.003451
_30827_,VGND,li1,114.0800,163.2000,0.002664
_30826_,VGND,li1,116.6100,163.2000,0.002727
_30825_,VGND,li1,216.2000,179.5200,0.013921
_30824_,VGND,li1,212.2900,179.5200,0.012527
_30823_,VGND,li1,235.5200,152.3200,0.032224
_30822_,VGND,li1,232.5300,157.7600,0.063341
_30821_,VGND,li1,248.8600,152.3200,0.038553
_30820_,VGND,li1,248.1700,163.2000,0.029653
_30819_,VGND,li1,52.9000,195.8400,0.003553
_30818_,VGND,li1,53.5900,201.2800,0.008926
_30817_,VGND,li1,58.8800,625.6000,0.024762
_30816_,VGND,li1,54.9700,631.0400,0.015925
_30815_,VGND,li1,204.2400,718.0800,0.001716
_30814_,VGND,li1,201.7100,707.2000,0.001540
_30813_,VGND,li1,176.6400,652.8000,0.010694
_30812_,VGND,li1,172.7300,658.2400,0.009351
_30811_,VGND,li1,220.3400,680.0000,0.012050
_30810_,VGND,li1,221.9500,685.4400,0.003261
_30809_,VGND,li1,130.6400,680.0000,0.005037
_30808_,VGND,li1,128.1100,680.0000,0.005019
_30807_,VGND,li1,98.4400,587.5200,0.012756
_30806_,VGND,li1,91.3100,587.5200,0.012260
_30805_,VGND,li1,207.9200,718.0800,0.001856
_30804_,VGND,li1,210.4500,723.5200,0.000640
_30803_,VGND,li1,97.5200,652.8000,0.007577
_30802_,VGND,li1,97.2900,652.8000,0.007577
_30801_,VGND,li1,248.4000,696.3200,0.004375
_30800_,VGND,li1,249.0900,690.8800,0.008748
_30799_,VGND,li1,137.5400,647.3600,0.024245
_30798_,VGND,li1,133.1700,652.8000,0.010305
_30797_,VGND,li1,253.0000,669.1200,0.001959
_30796_,VGND,li1,249.0900,669.1200,0.001973
_30795_,VGND,li1,181.2400,636.4800,0.060264
_30794_,VGND,li1,177.3300,636.4800,0.042979
_30793_,VGND,li1,58.8800,592.9600,0.006132
_30792_,VGND,li1,55.4300,592.9600,0.005873
_30791_,VGND,li1,50.1400,571.2000,0.005423
_30790_,VGND,li1,49.4500,576.6400,0.004479
_30789_,VGND,li1,33.1200,478.7200,0.022184
_30788_,VGND,li1,32.8900,489.6000,0.107665
_30787_,VGND,li1,40.9400,544.0000,0.140514
_30786_,VGND,li1,32.8900,538.5600,0.095609
_30785_,VGND,li1,48.3000,228.4800,0.129741
_30784_,VGND,li1,48.0700,223.0400,0.045378
_30783_,VGND,li1,208.8400,184.9600,0.048733
_30782_,VGND,li1,205.8500,190.4000,0.047186
_30781_,VGND,li1,254.8400,179.5200,0.024895
_30780_,VGND,li1,249.5500,184.9600,0.094996
_30779_,VGND,li1,171.5800,174.0800,0.004305
_30778_,VGND,li1,169.0500,168.6400,0.002713
_30777_,VGND,li1,175.7200,201.2800,0.024122
_30776_,VGND,li1,178.2500,201.2800,0.024252
_30775_,VGND,li1,234.6000,223.0400,0.013663
_30774_,VGND,li1,227.4700,223.0400,0.013827
_30773_,VGND,li1,239.2000,244.8000,0.127841
_30772_,VGND,li1,242.6500,244.8000,0.130357
_30771_,VGND,li1,49.6800,277.4400,0.078609
_30770_,VGND,li1,50.8300,277.4400,0.078609
_30769_,VGND,li1,188.1400,125.1200,0.000185
_30768_,VGND,li1,187.4500,119.6800,0.000106
_30767_,VGND,li1,79.1200,141.4400,0.002257
_30766_,VGND,li1,88.0900,141.4400,0.002558
_30765_,VGND,li1,149.0400,114.2400,0.000104
_30764_,VGND,li1,141.4500,119.6800,0.000172
_30763_,VGND,li1,121.9000,119.6800,0.000172
_30762_,VGND,li1,119.8300,114.2400,0.000088
_30761_,VGND,li1,230.0000,119.6800,0.000210
_30760_,VGND,li1,231.1500,114.2400,0.000272
_30759_,VGND,li1,259.9000,125.1200,0.000388
_30758_,VGND,li1,257.3700,119.6800,0.000224
_30757_,VGND,li1,283.8200,125.1200,0.000372
_30756_,VGND,li1,290.4900,119.6800,0.000198
_30755_,VGND,li1,165.1400,114.2400,0.000096
_30754_,VGND,li1,167.6700,114.2400,0.000093
_30753_,VGND,li1,77.2800,641.9200,0.011705
_30752_,VGND,li1,74.7500,641.9200,0.011235
_30751_,VGND,li1,293.0200,707.2000,0.002076
_30750_,VGND,li1,290.4900,718.0800,0.003285
_30749_,VGND,li1,290.7200,669.1200,0.001592
_30748_,VGND,li1,289.5700,663.6800,0.014182
_30747_,VGND,li1,216.6600,652.8000,0.050231
_30746_,VGND,li1,217.3500,658.2400,0.024854
_30745_,VGND,li1,158.7000,680.0000,0.005221
_30744_,VGND,li1,148.8100,680.0000,0.005160
_30743_,VGND,li1,132.9400,614.7200,0.065632
_30742_,VGND,li1,129.9500,609.2800,0.063184
_30741_,VGND,li1,304.5200,718.0800,0.002699
_30740_,VGND,li1,307.0500,718.0800,0.002592
_30739_,VGND,li1,113.6200,652.8000,0.009013
_30738_,VGND,li1,113.8500,658.2400,0.010117
_30737_,VGND,li1,332.5800,680.0000,0.006943
_30736_,VGND,li1,332.8100,685.4400,0.001194
_30735_,VGND,li1,334.8800,652.8000,0.010762
_30734_,VGND,li1,324.9900,652.8000,0.015518
_30733_,VGND,li1,338.5600,669.1200,0.001520
_30732_,VGND,li1,332.3500,669.1200,0.000992
_30731_,VGND,li1,332.1200,636.4800,0.071132
_30730_,VGND,li1,334.6500,636.4800,0.079905
_30729_,VGND,li1,130.6400,587.5200,0.014718
_30728_,VGND,li1,135.9300,587.5200,0.015058
_30727_,VGND,li1,71.7600,571.2000,0.008709
_30726_,VGND,li1,74.2900,571.2000,0.009093
_30725_,VGND,li1,46.0000,516.8000,0.043180
_30724_,VGND,li1,40.7100,516.8000,0.035854
_30723_,VGND,li1,51.9800,549.4400,0.085887
_30722_,VGND,li1,50.8300,549.4400,0.080111
_30721_,VGND,li1,136.6200,228.4800,0.162687
_30720_,VGND,li1,133.1700,223.0400,0.075486
_30719_,VGND,li1,335.8000,163.2000,0.072964
_30718_,VGND,li1,331.4300,168.6400,0.039652
_30717_,VGND,li1,336.2600,146.8800,0.026627
_30716_,VGND,li1,336.4900,152.3200,0.058308
_30715_,VGND,li1,333.5000,119.6800,0.000111
_30714_,VGND,li1,328.2100,119.6800,0.000105
_30713_,VGND,li1,336.2600,174.0800,0.006783
_30712_,VGND,li1,331.4300,174.0800,0.005100
_30711_,VGND,li1,287.0400,228.4800,0.021979
_30710_,VGND,li1,284.0500,223.0400,0.012287
_30709_,VGND,li1,286.1200,250.2400,0.039658
_30708_,VGND,li1,294.1700,250.2400,0.036154
_30707_,VGND,li1,55.6600,250.2400,0.147206
_30706_,VGND,li1,58.6500,261.1200,0.322143
_30705_,VGND,li1,184.0000,141.4400,0.004874
_30704_,VGND,li1,184.2300,146.8800,0.005239
_30703_,VGND,li1,85.5600,157.7600,0.023206
_30702_,VGND,li1,82.5700,152.3200,0.007120
_30701_,VGND,li1,143.0600,152.3200,0.009580
_30700_,VGND,li1,140.5300,152.3200,0.009826
_30699_,VGND,li1,123.2800,146.8800,0.006291
_30698_,VGND,li1,119.8300,146.8800,0.006193
_30697_,VGND,li1,217.1200,119.6800,0.000188
_30696_,VGND,li1,210.4500,125.1200,0.000302
_30695_,VGND,li1,252.0800,125.1200,0.000388
_30694_,VGND,li1,249.0900,125.1200,0.000387
_30693_,VGND,li1,232.3000,130.5600,0.002519
_30692_,VGND,li1,231.1500,130.5600,0.002519
_30691_,VGND,li1,149.0400,136.0000,0.001912
_30690_,VGND,li1,145.5900,136.0000,0.001900
_30689_,VGND,li1,76.8200,631.0400,0.024559
_30688_,VGND,li1,68.7700,625.6000,0.030341
_30687_,VGND,li1,158.7000,707.2000,0.002293
_30686_,VGND,li1,158.4700,701.7600,0.001271
_30685_,VGND,li1,192.2800,652.8000,0.025551
_30684_,VGND,li1,194.3500,658.2400,0.016940
_30683_,VGND,li1,201.4800,658.2400,0.019673
_30682_,VGND,li1,203.0900,658.2400,0.019673
_30681_,VGND,li1,152.7200,696.3200,0.001179
_30680_,VGND,li1,152.0300,690.8800,0.045229
_30679_,VGND,li1,116.3800,603.8400,0.006634
_30678_,VGND,li1,113.3900,609.2800,0.053418
_30677_,VGND,li1,230.0000,718.0800,0.002616
_30676_,VGND,li1,228.8500,718.0800,0.002557
_30675_,VGND,li1,117.7600,636.4800,0.029511
_30674_,VGND,li1,120.2900,636.4800,0.030126
_30673_,VGND,li1,335.8000,690.8800,0.001184
_30672_,VGND,li1,330.5100,690.8800,0.001312
_30671_,VGND,li1,339.0200,652.8000,0.011245
_30670_,VGND,li1,336.0300,647.3600,0.038961
_30669_,VGND,li1,339.0200,669.1200,0.001520
_30668_,VGND,li1,336.0300,669.1200,0.001312
_30667_,VGND,li1,333.5000,625.6000,0.164349
_30666_,VGND,li1,336.0300,625.6000,0.213611
_30665_,VGND,li1,128.3400,571.2000,0.012119
_30664_,VGND,li1,127.1900,576.6400,0.013647
_30663_,VGND,li1,75.4400,565.7600,0.032846
_30662_,VGND,li1,81.1900,571.2000,0.010097
_30661_,VGND,li1,55.6600,516.8000,0.056558
_30660_,VGND,li1,55.8900,511.3600,0.040466
_30659_,VGND,li1,63.4800,538.5600,0.255350
_30658_,VGND,li1,66.0100,538.5600,0.273918
_30657_,VGND,li1,136.1600,217.6000,0.256080
_30656_,VGND,li1,135.9300,212.1600,0.163545
_30655_,VGND,li1,338.5600,163.2000,0.088450
_30654_,VGND,li1,336.0300,163.2000,0.072964
_30653_,VGND,li1,339.0200,152.3200,0.067633
_30652_,VGND,li1,335.1100,157.7600,0.176692
_30651_,VGND,li1,338.1000,136.0000,0.009077
_30650_,VGND,li1,338.3300,130.5600,0.001717
_30649_,VGND,li1,336.2600,184.9600,0.160623
_30648_,VGND,li1,333.2700,174.0800,0.004947
_30647_,VGND,li1,290.7200,206.7200,0.188121
_30646_,VGND,li1,291.8700,201.2800,0.134970
_30645_,VGND,li1,287.5000,255.6800,0.180429
_30644_,VGND,li1,282.2100,250.2400,0.041359
_30643_,VGND,li1,55.6600,272.0000,0.096761
_30642_,VGND,li1,56.8100,266.5600,0.238305
_30641_,VGND,li1,169.2800,141.4400,0.003896
_30640_,VGND,li1,169.9700,141.4400,0.003896
_30639_,VGND,li1,58.8800,179.5200,0.001565
_30638_,VGND,li1,52.2100,174.0800,0.005534
_30637_,VGND,li1,132.9400,163.2000,0.003091
_30636_,VGND,li1,133.6300,157.7600,0.018865
_30635_,VGND,li1,103.5000,141.4400,0.003065
_30634_,VGND,li1,100.9700,136.0000,0.001433
_30633_,VGND,li1,208.8400,141.4400,0.011468
_30632_,VGND,li1,210.4500,146.8800,0.010929
_30631_,VGND,li1,242.4200,146.8800,0.014553
_30630_,VGND,li1,238.9700,141.4400,0.018102
_30629_,VGND,li1,274.6200,141.4400,0.024869
_30628_,VGND,li1,272.0900,141.4400,0.024509
_30627_,VGND,li1,37.7200,212.1600,0.068143
_30626_,VGND,li1,37.9500,217.6000,0.105261
_30625_,VGND,li1,64.4000,614.7200,0.034971
_30624_,VGND,li1,60.4900,614.7200,0.032207
_30623_,VGND,li1,261.7400,701.7600,0.001873
_30622_,VGND,li1,259.2100,701.7600,0.001934
_30621_,VGND,li1,281.5200,652.8000,0.053784
_30620_,VGND,li1,278.0700,652.8000,0.057956
_30619_,VGND,li1,200.5600,674.5600,0.001983
_30618_,VGND,li1,197.5700,674.5600,0.001802
_30617_,VGND,li1,125.5800,669.1200,0.002033
_30616_,VGND,li1,123.0500,669.1200,0.002081
_30615_,VGND,li1,119.6000,592.9600,0.010737
_30614_,VGND,li1,111.5500,598.4000,0.011235
_30613_,VGND,li1,253.9200,707.2000,0.002546
_30612_,VGND,li1,249.0900,707.2000,0.002468
_30611_,VGND,li1,101.2000,614.7200,0.055162
_30610_,VGND,li1,95.4500,614.7200,0.052355
_30609_,VGND,li1,287.0400,690.8800,0.005484
