Instance,Terminal,Layer,X location,Y location,Voltage
_30298_,VPWR,li1,324.3000,682.7200,1.798067
_30297_,VPWR,li1,329.8200,644.6400,1.724673
_30296_,VPWR,li1,325.6800,666.4000,1.795513
_30295_,VPWR,li1,323.8400,617.4400,1.699261
_30294_,VPWR,li1,298.5400,590.2400,1.731608
_30293_,VPWR,li1,329.8200,552.1600,1.783267
_30292_,VPWR,li1,37.2600,470.5600,1.757935
_30291_,VPWR,li1,35.4200,443.3600,1.778330
_30290_,VPWR,li1,222.6400,182.2400,1.771383
_30289_,VPWR,li1,324.7600,171.3600,1.792503
_30288_,VPWR,li1,322.0000,149.6000,1.777291
_30287_,VPWR,li1,322.0000,127.8400,1.799568
_30286_,VPWR,li1,324.3000,176.8000,1.788891
_30285_,VPWR,li1,282.4400,198.5600,1.731674
_30284_,VPWR,li1,292.5600,231.2000,1.786539
_30283_,VPWR,li1,35.8800,252.9600,1.719478
_30282_,VPWR,li1,82.3400,709.9200,1.798471
_30281_,VPWR,li1,80.0400,709.9200,1.798497
_30280_,VPWR,li1,79.8100,720.8000,1.798096
_30279_,VPWR,li1,80.7300,720.8000,1.798060
_30278_,VPWR,li1,79.8100,726.2400,1.799693
_30277_,VPWR,li1,75.6700,731.6800,1.799823
_30276_,VPWR,li1,150.6500,204.0000,1.765719
_30275_,VPWR,li1,71.9900,171.3600,1.789846
_30274_,VPWR,li1,136.3900,176.8000,1.798437
_30273_,VPWR,li1,106.9500,155.0400,1.774152
_30272_,VPWR,li1,169.5100,182.2400,1.793596
_30271_,VPWR,li1,184.2300,155.0400,1.784580
_30270_,VPWR,li1,183.3100,149.6000,1.792708
_30269_,VPWR,li1,60.4900,160.4800,1.797511
_30268_,VPWR,li1,52.2100,606.5600,1.788154
_30267_,VPWR,li1,134.0900,709.9200,1.798316
_30266_,VPWR,li1,145.5900,660.9600,1.797295
_30265_,VPWR,li1,178.2500,671.8400,1.799378
_30264_,VPWR,li1,129.0300,704.4800,1.798754
_30263_,VPWR,li1,87.6300,579.3600,1.789047
_30262_,VPWR,li1,162.1500,709.9200,1.798740
_30261_,VPWR,li1,84.8700,639.2000,1.781726
_30260_,VPWR,li1,162.1500,688.1600,1.769463
_30259_,VPWR,li1,143.7500,650.0800,1.777785
_30258_,VPWR,li1,175.0300,671.8400,1.799509
_30257_,VPWR,li1,169.5100,622.8800,1.743893
_30256_,VPWR,li1,104.6500,568.4800,1.788159
_30255_,VPWR,li1,33.3500,563.0400,1.789269
_30254_,VPWR,li1,25.0700,503.2000,1.726893
_30253_,VPWR,li1,25.9900,535.8400,1.729120
_30252_,VPWR,li1,55.4300,220.3200,1.680217
_30251_,VPWR,li1,137.7700,187.6800,1.689665
_30250_,VPWR,li1,180.5500,176.8000,1.797491
_30249_,VPWR,li1,158.4700,155.0400,1.784962
_30248_,VPWR,li1,176.4100,198.5600,1.789654
_30247_,VPWR,li1,184.6900,214.8800,1.746428
_30246_,VPWR,li1,187.9100,247.5200,1.742038
_30245_,VPWR,li1,25.9900,280.1600,1.786115
_30244_,VPWR,li1,62.7900,704.4800,1.799214
_30243_,VPWR,li1,67.1600,709.9200,1.798686
_30242_,VPWR,li1,64.1700,704.4800,1.799214
_30241_,VPWR,li1,74.7500,726.2400,1.799711
_30240_,VPWR,li1,132.0200,193.1200,1.786818
_30239_,VPWR,li1,50.1400,165.9200,1.798748
_30238_,VPWR,li1,143.5200,171.3600,1.790764
_30237_,VPWR,li1,103.0400,160.4800,1.795509
_30236_,VPWR,li1,213.9000,171.3600,1.793900
_30235_,VPWR,li1,228.1600,160.4800,1.757267
_30234_,VPWR,li1,240.1200,160.4800,1.749937
_30233_,VPWR,li1,48.7600,204.0000,1.786567
_30232_,VPWR,li1,47.3800,633.7600,1.786064
_30231_,VPWR,li1,189.0600,715.3600,1.798850
_30230_,VPWR,li1,168.3600,660.9600,1.796999
_30229_,VPWR,li1,218.9600,688.1600,1.790189
_30228_,VPWR,li1,124.2000,688.1600,1.721035
_30227_,VPWR,li1,92.0000,595.6800,1.795472
_30226_,VPWR,li1,216.6600,715.3600,1.797884
_30225_,VPWR,li1,89.2400,655.5200,1.793273
_30224_,VPWR,li1,241.0400,693.6000,1.780094
_30223_,VPWR,li1,128.8000,650.0800,1.780163
_30222_,VPWR,li1,241.9600,666.4000,1.781922
_30221_,VPWR,li1,171.1200,644.6400,1.774807
_30220_,VPWR,li1,49.6800,601.1200,1.792930
_30219_,VPWR,li1,41.8600,573.9200,1.796084
_30218_,VPWR,li1,35.4200,486.8800,1.539212
_30217_,VPWR,li1,40.4800,535.8400,1.657671
_30216_,VPWR,li1,41.4000,225.7600,1.683868
_30215_,VPWR,li1,201.0200,193.1200,1.785584
_30214_,VPWR,li1,239.2000,187.6800,1.682260
_30213_,VPWR,li1,162.3800,165.9200,1.796312
_30212_,VPWR,li1,166.9800,198.5600,1.791426
_30211_,VPWR,li1,220.8000,220.3200,1.733808
_30210_,VPWR,li1,229.5400,247.5200,1.706652
_30209_,VPWR,li1,41.8600,280.1600,1.772546
_30208_,VPWR,li1,68.0800,715.3600,1.799270
_30207_,VPWR,li1,68.7700,720.8000,1.798246
_30206_,VPWR,li1,183.0800,116.9600,1.799890
_30205_,VPWR,li1,81.8800,138.7200,1.798950
_30204_,VPWR,li1,144.4400,116.9600,1.799860
_30203_,VPWR,li1,115.9200,122.4000,1.799880
_30202_,VPWR,li1,226.7800,111.5200,1.799653
_30201_,VPWR,li1,252.5400,122.4000,1.799799
_30200_,VPWR,li1,286.5800,122.4000,1.799826
_30199_,VPWR,li1,162.8400,122.4000,1.799908
_30198_,VPWR,li1,72.2200,644.6400,1.789790
_30197_,VPWR,li1,289.8000,709.9200,1.797522
_30196_,VPWR,li1,285.6600,677.2800,1.778181
_30195_,VPWR,li1,215.7400,666.4000,1.785491
_30194_,VPWR,li1,153.1800,677.2800,1.795673
_30193_,VPWR,li1,129.2600,612.0000,1.727955
_30192_,VPWR,li1,304.0600,715.3600,1.797717
_30191_,VPWR,li1,110.8600,655.5200,1.791471
_30190_,VPWR,li1,316.4800,688.1600,1.797938
_30189_,VPWR,li1,331.2000,644.6400,1.712964
_30188_,VPWR,li1,318.7800,671.8400,1.799182
_30187_,VPWR,li1,318.3200,628.3200,1.655766
_30186_,VPWR,li1,136.6200,590.2400,1.785723
_30185_,VPWR,li1,61.1800,573.9200,1.793680
_30184_,VPWR,li1,46.4600,514.0800,1.777560
_30183_,VPWR,li1,49.6800,541.2800,1.569025
_30182_,VPWR,li1,132.0200,225.7600,1.609682
_30181_,VPWR,li1,317.8600,160.4800,1.711673
_30180_,VPWR,li1,317.8600,149.6000,1.775743
_30179_,VPWR,li1,318.7800,122.4000,1.799893
_30178_,VPWR,li1,312.8000,171.3600,1.792163
_30177_,VPWR,li1,284.2800,225.7600,1.776443
_30176_,VPWR,li1,285.6600,247.5200,1.711496
_30175_,VPWR,li1,62.1000,252.9600,1.634163
_30174_,VPWR,li1,59.5700,715.3600,1.799348
_30173_,VPWR,li1,55.2000,715.3600,1.799417
_30172_,VPWR,li1,66.2400,715.3600,1.799287
_30171_,VPWR,li1,63.9400,720.8000,1.798357
_30170_,VPWR,li1,177.7900,144.1600,1.793783
_30169_,VPWR,li1,80.2700,155.0400,1.775557
_30168_,VPWR,li1,136.3900,144.1600,1.792949
_30167_,VPWR,li1,114.7700,144.1600,1.793719
_30166_,VPWR,li1,208.6100,127.8400,1.799357
_30165_,VPWR,li1,243.1100,127.8400,1.799196
_30164_,VPWR,li1,227.0100,122.4000,1.799808
_30163_,VPWR,li1,138.6900,138.7200,1.798393
_30162_,VPWR,li1,59.1100,628.3200,1.781008
_30161_,VPWR,li1,152.9500,709.9200,1.798585
_30160_,VPWR,li1,191.5900,655.5200,1.778583
_30159_,VPWR,li1,192.5100,660.9600,1.791249
_30158_,VPWR,li1,149.2700,693.6000,1.796786
_30157_,VPWR,li1,107.4100,612.0000,1.738923
_30156_,VPWR,li1,225.1700,709.9200,1.796672
_30155_,VPWR,li1,110.6300,639.2000,1.775514
_30154_,VPWR,li1,323.1500,693.6000,1.794761
_30153_,VPWR,li1,325.9100,650.0800,1.773900
_30152_,VPWR,li1,329.5900,671.8400,1.799481
_30151_,VPWR,li1,333.7300,628.3200,1.656447
_30150_,VPWR,li1,119.8300,579.3600,1.785808
_30149_,VPWR,li1,71.9900,568.4800,1.792102
_30148_,VPWR,li1,54.9700,503.2000,1.574913
_30147_,VPWR,li1,59.1100,541.2800,1.511479
_30146_,VPWR,li1,132.2500,214.8800,1.565082
_30145_,VPWR,li1,324.0700,160.4800,1.709002
_30144_,VPWR,li1,325.9100,149.6000,1.778559
_30143_,VPWR,li1,325.9100,133.2800,1.798050
_30142_,VPWR,li1,325.9100,182.2400,1.727652
_30141_,VPWR,li1,280.8300,204.0000,1.542408
_30140_,VPWR,li1,278.0700,252.9600,1.729845
_30139_,VPWR,li1,71.9900,274.7200,1.703003
_30138_,VPWR,li1,75.4400,709.9200,1.798551
_30137_,VPWR,li1,69.9200,709.9200,1.798629
_30136_,VPWR,li1,60.4900,715.3600,1.799348
_30135_,VPWR,li1,163.0700,144.1600,1.793967
_30134_,VPWR,li1,48.5300,176.8000,1.799395
_30133_,VPWR,li1,126.2700,155.0400,1.776716
_30132_,VPWR,li1,94.0700,144.1600,1.794878
_30131_,VPWR,li1,202.6300,144.1600,1.785055
_30130_,VPWR,li1,239.4300,144.1600,1.776201
_30129_,VPWR,li1,268.8700,149.6000,1.764967
_30128_,VPWR,li1,29.6700,220.3200,1.749189
_30127_,VPWR,li1,53.5900,612.0000,1.773195
_30126_,VPWR,li1,256.9100,709.9200,1.796765
_30125_,VPWR,li1,277.6100,655.5200,1.746802
_30124_,VPWR,li1,192.9700,677.2800,1.793487
_30123_,VPWR,li1,117.9900,671.8400,1.799342
_30122_,VPWR,li1,106.9500,590.2400,1.787761
_30121_,VPWR,li1,248.1700,704.4800,1.798907
_30120_,VPWR,li1,89.0100,612.0000,1.750623
_30119_,VPWR,li1,282.6700,688.1600,1.795148
_30118_,VPWR,li1,136.3900,633.7600,1.756535
_30117_,VPWR,li1,280.3700,650.0800,1.702530
_30116_,VPWR,li1,284.9700,628.3200,1.536327
_30115_,VPWR,li1,100.5100,557.6000,1.791172
_30114_,VPWR,li1,26.9100,546.7200,1.754385
_30113_,VPWR,li1,24.6100,470.5600,1.777174
_30112_,VPWR,li1,26.4500,519.5200,1.778349
_30111_,VPWR,li1,37.4900,231.2000,1.755926
_30110_,VPWR,li1,278.0700,171.3600,1.791301
_30109_,VPWR,li1,282.2100,160.4800,1.727038
_30108_,VPWR,li1,281.2900,149.6000,1.764998
_30107_,VPWR,li1,187.9100,171.3600,1.795411
_30106_,VPWR,li1,238.9700,214.8800,1.744000
_30105_,VPWR,li1,263.3500,236.6400,1.752223
_30104_,VPWR,li1,27.3700,263.8400,1.697451
_30103_,VPWR,li1,66.9300,704.4800,1.799152
_30102_,VPWR,li1,67.6200,704.4800,1.799152
_30101_,VPWR,li1,71.0700,704.4800,1.799114
_30100_,VPWR,li1,61.8700,720.8000,1.798425
_30099_,VPWR,li1,65.0900,726.2400,1.799741
_30098_,VPWR,li1,126.5000,193.1200,1.786042
_30097_,VPWR,li1,126.7300,198.5600,1.792201
_30096_,VPWR,li1,48.7600,182.2400,1.795244
_30095_,VPWR,li1,49.4500,171.3600,1.793518
_30094_,VPWR,li1,132.0200,171.3600,1.788750
_30093_,VPWR,li1,138.6900,176.8000,1.798428
_30092_,VPWR,li1,98.9000,160.4800,1.795686
_30091_,VPWR,li1,98.2100,165.9200,1.797468
_30090_,VPWR,li1,213.9000,160.4800,1.766012
_30089_,VPWR,li1,210.9100,171.3600,1.794129
_30088_,VPWR,li1,218.9600,160.4800,1.763191
_30087_,VPWR,li1,226.0900,171.3600,1.793305
_30086_,VPWR,li1,243.8000,160.4800,1.748528
_30085_,VPWR,li1,235.2900,165.9200,1.772584
_30084_,VPWR,li1,48.7600,204.0000,1.786567
_30083_,VPWR,li1,51.7500,209.4400,1.764287
_30082_,VPWR,li1,42.3200,628.3200,1.787686
_30081_,VPWR,li1,45.3100,633.7600,1.787374
_30080_,VPWR,li1,193.2000,704.4800,1.799438
_30079_,VPWR,li1,188.3700,709.9200,1.798153
_30078_,VPWR,li1,162.8400,666.4000,1.796465
_30077_,VPWR,li1,164.9100,660.9600,1.797049
_30076_,VPWR,li1,201.0200,688.1600,1.788842
_30075_,VPWR,li1,215.9700,682.7200,1.796877
_30074_,VPWR,li1,121.4400,682.7200,1.793681
_30073_,VPWR,li1,120.2900,693.6000,1.796846
_30072_,VPWR,li1,93.8400,595.6800,1.795426
_30071_,VPWR,li1,98.6700,595.6800,1.795306
_30070_,VPWR,li1,236.4400,715.3600,1.797375
_30069_,VPWR,li1,218.7300,709.9200,1.796695
_30068_,VPWR,li1,87.4000,650.0800,1.786994
_30067_,VPWR,li1,89.0100,655.5200,1.793273
_30066_,VPWR,li1,239.6600,688.1600,1.791760
_30065_,VPWR,li1,235.7500,693.6000,1.781126
_30064_,VPWR,li1,127.4200,639.2000,1.771505
_30063_,VPWR,li1,140.0700,650.0800,1.778442
_30062_,VPWR,li1,241.5000,660.9600,1.787150
_30061_,VPWR,li1,233.9100,671.8400,1.796992
_30060_,VPWR,li1,162.3800,628.3200,1.747275
_30059_,VPWR,li1,165.3700,628.3200,1.746542
_30058_,VPWR,li1,47.8400,584.8000,1.795277
_30057_,VPWR,li1,54.9700,584.8000,1.794382
_30056_,VPWR,li1,40.9400,563.0400,1.785074
_30055_,VPWR,li1,37.0300,568.4800,1.796849
_30054_,VPWR,li1,39.1000,481.4400,1.712442
_30053_,VPWR,li1,39.3300,486.8800,1.500395
_30052_,VPWR,li1,46.4600,524.9600,1.716558
_30051_,VPWR,li1,46.6900,530.4000,1.732478
_30050_,VPWR,li1,41.8600,231.2000,1.747726
_30049_,VPWR,li1,43.0100,231.2000,1.744035
_30048_,VPWR,li1,201.0200,187.6800,1.731831
_30047_,VPWR,li1,198.0300,187.6800,1.734256
_30046_,VPWR,li1,230.9200,182.2400,1.767862
_30045_,VPWR,li1,232.9900,182.2400,1.766431
_30044_,VPWR,li1,157.7800,165.9200,1.796382
_30043_,VPWR,li1,157.0900,171.3600,1.793163
_30042_,VPWR,li1,167.9000,193.1200,1.792940
_30041_,VPWR,li1,169.5100,198.5600,1.791371
_30040_,VPWR,li1,218.0400,214.8800,1.743665
_30039_,VPWR,li1,223.3300,220.3200,1.732520
_30038_,VPWR,li1,227.2400,242.0800,1.657778
_30037_,VPWR,li1,223.3300,242.0800,1.665472
_30036_,VPWR,li1,38.6400,274.7200,1.755060
_30035_,VPWR,li1,53.5900,269.2800,1.670825
_30034_,VPWR,li1,62.1000,709.9200,1.798757
_30033_,VPWR,li1,72.4500,715.3600,1.799230
_30032_,VPWR,li1,72.9100,715.3600,1.799230
_30031_,VPWR,li1,191.8200,122.4000,1.799876
_30030_,VPWR,li1,183.7700,122.4000,1.799898
_30029_,VPWR,li1,73.6000,144.1600,1.796163
_30028_,VPWR,li1,75.6700,144.1600,1.795970
_30027_,VPWR,li1,136.6200,122.4000,1.799880
_30026_,VPWR,li1,133.6300,127.8400,1.799751
_30025_,VPWR,li1,111.3200,122.4000,1.799883
_30024_,VPWR,li1,113.3900,127.8400,1.799751
_30023_,VPWR,li1,213.9000,116.9600,1.799784
_30022_,VPWR,li1,243.5700,122.4000,1.799800
_30021_,VPWR,li1,240.1200,122.4000,1.799801
_30020_,VPWR,li1,245.8700,122.4000,1.799799
_30019_,VPWR,li1,281.5200,116.9600,1.799738
_30018_,VPWR,li1,303.8300,127.8400,1.799462
_30017_,VPWR,li1,155.0200,122.4000,1.799895
_30016_,VPWR,li1,154.7900,122.4000,1.799895
_30015_,VPWR,li1,64.4000,650.0800,1.790885
_30014_,VPWR,li1,67.8500,650.0800,1.790300
_30013_,VPWR,li1,274.1600,715.3600,1.796707
_30012_,VPWR,li1,295.5500,709.9200,1.797734
_30011_,VPWR,li1,279.6800,666.4000,1.783443
_30010_,VPWR,li1,290.9500,671.8400,1.798392
_30009_,VPWR,li1,218.0400,666.4000,1.785090
_30008_,VPWR,li1,225.1700,666.4000,1.784195
_30007_,VPWR,li1,145.3600,671.8400,1.799385
_30006_,VPWR,li1,146.0500,677.2800,1.795771
_30005_,VPWR,li1,132.4800,606.5600,1.766543
_30004_,VPWR,li1,136.8500,612.0000,1.725599
_30003_,VPWR,li1,270.4800,715.3600,1.796770
_30002_,VPWR,li1,325.4500,715.3600,1.798682
_30001_,VPWR,li1,106.2600,655.5200,1.791934
_30000_,VPWR,li1,107.4100,655.5200,1.791722
_29999_,VPWR,li1,309.1200,682.7200,1.797260
_29998_,VPWR,li1,315.7900,682.7200,1.797624
_29997_,VPWR,li1,299.9200,639.2000,1.612497
_29996_,VPWR,li1,309.8100,639.2000,1.635422
_29995_,VPWR,li1,310.9600,666.4000,1.791416
_29994_,VPWR,li1,311.6500,671.8400,1.798977
_29993_,VPWR,li1,309.1200,628.3200,1.624820
_29992_,VPWR,li1,314.4100,628.3200,1.640292
_29991_,VPWR,li1,130.1800,579.3600,1.785242
_29990_,VPWR,li1,136.8500,584.8000,1.792434
_29989_,VPWR,li1,63.0200,568.4800,1.793377
_29988_,VPWR,li1,66.0100,568.4800,1.792872
_29987_,VPWR,li1,47.3800,492.3200,1.457501
_29986_,VPWR,li1,58.6500,503.2000,1.557790
_29985_,VPWR,li1,49.6800,530.4000,1.727545
_29984_,VPWR,li1,58.6500,535.8400,1.568096
_29983_,VPWR,li1,131.1000,231.2000,1.709949
_29982_,VPWR,li1,141.9100,231.2000,1.724353
_29981_,VPWR,li1,310.9600,160.4800,1.714642
_29980_,VPWR,li1,319.9300,165.9200,1.744670
_29979_,VPWR,li1,309.1200,144.1600,1.761609
_29978_,VPWR,li1,313.0300,144.1600,1.761132
_29977_,VPWR,li1,310.5000,116.9600,1.799821
_29976_,VPWR,li1,316.2500,122.4000,1.799886
_29975_,VPWR,li1,307.7400,176.8000,1.788545
_29974_,VPWR,li1,310.7300,176.8000,1.788594
_29973_,VPWR,li1,256.2200,214.8800,1.744528
_29972_,VPWR,li1,278.0700,214.8800,1.752868
_29971_,VPWR,li1,281.9800,242.0800,1.659036
_29970_,VPWR,li1,291.4100,242.0800,1.680744
_29969_,VPWR,li1,47.8400,252.9600,1.680547
_29968_,VPWR,li1,71.9900,252.9600,1.602324
_29967_,VPWR,li1,63.7100,715.3600,1.799310
_29966_,VPWR,li1,57.5000,715.3600,1.799376
_29965_,VPWR,li1,52.6700,715.3600,1.799445
_29964_,VPWR,li1,54.9700,720.8000,1.798629
_29963_,VPWR,li1,55.4300,715.3600,1.799417
_29962_,VPWR,li1,57.7300,726.2400,1.799774
_29961_,VPWR,li1,80.2700,715.3600,1.799174
_29960_,VPWR,li1,77.2800,709.9200,1.798529
_29959_,VPWR,li1,170.6600,127.8400,1.799805
_29958_,VPWR,li1,66.2400,133.2800,1.799376
_29957_,VPWR,li1,62.1000,171.3600,1.791587
_29956_,VPWR,li1,48.3000,144.1600,1.797729
_29955_,VPWR,li1,131.1000,155.0400,1.777829
_29954_,VPWR,li1,60.2600,127.8400,1.799827
_29953_,VPWR,li1,98.4400,133.2800,1.799107
_29952_,VPWR,li1,49.2200,127.8400,1.799851
_29951_,VPWR,li1,205.1600,127.8400,1.799417
_29950_,VPWR,li1,36.8000,133.2800,1.799690
_29949_,VPWR,li1,278.3000,127.8400,1.799332
_29948_,VPWR,li1,29.4400,127.8400,1.799912
_29947_,VPWR,li1,299.4600,127.8400,1.799435
_29946_,VPWR,li1,26.4500,133.2800,1.799818
_29945_,VPWR,li1,63.9400,214.8800,1.598486
_29944_,VPWR,li1,30.8200,236.6400,1.745039
_29943_,VPWR,li1,35.4200,628.3200,1.790451
_29942_,VPWR,li1,38.1800,590.2400,1.795817
_29941_,VPWR,li1,281.5200,704.4800,1.798982
_29940_,VPWR,li1,110.4000,704.4800,1.798672
_29939_,VPWR,li1,291.1800,655.5200,1.758368
_29938_,VPWR,li1,116.3800,677.2800,1.796206
_29937_,VPWR,li1,207.9200,682.7200,1.797177
_29936_,VPWR,li1,114.0800,693.6000,1.796866
_29935_,VPWR,li1,138.9200,677.2800,1.795889
_29934_,VPWR,li1,111.0900,699.0400,1.798284
_29933_,VPWR,li1,118.2200,601.1200,1.785988
_29932_,VPWR,li1,77.0500,612.0000,1.758235
_29931_,VPWR,li1,246.1000,709.9200,1.796727
_29930_,VPWR,li1,104.8800,704.4800,1.798713
_29929_,VPWR,li1,103.5000,628.3200,1.763926
_29928_,VPWR,li1,67.1600,655.5200,1.795128
_29927_,VPWR,li1,304.0600,693.6000,1.788429
_29926_,VPWR,li1,87.4000,688.1600,1.736282
_29925_,VPWR,li1,144.9000,622.8800,1.744609
_29924_,VPWR,li1,47.3800,617.4400,1.772686
_29923_,VPWR,li1,304.0600,644.6400,1.672042
_29922_,VPWR,li1,33.5800,622.8800,1.787950
_29921_,VPWR,li1,297.1600,622.8800,1.601635
_29920_,VPWR,li1,34.5000,601.1200,1.795684
_29919_,VPWR,li1,123.7400,563.0400,1.752824
_29918_,VPWR,li1,25.7600,563.0400,1.793010
_29917_,VPWR,li1,34.5000,552.1600,1.750287
_29916_,VPWR,li1,28.0600,541.2800,1.700965
_29915_,VPWR,li1,34.9600,454.2400,1.776631
_29914_,VPWR,li1,27.3700,448.8000,1.783645
_29913_,VPWR,li1,38.6400,508.6400,1.703022
_29912_,VPWR,li1,26.2200,437.9200,1.774632
_29911_,VPWR,li1,61.6400,225.7600,1.607353
_29910_,VPWR,li1,26.6800,176.8000,1.799733
_29909_,VPWR,li1,298.0800,171.3600,1.791775
_29908_,VPWR,li1,43.7000,160.4800,1.798345
_29907_,VPWR,li1,296.2400,155.0400,1.725099
_29906_,VPWR,li1,38.6400,149.6000,1.798711
_29905_,VPWR,li1,300.3800,133.2800,1.796459
_29904_,VPWR,li1,25.3000,149.6000,1.799316
_29903_,VPWR,li1,201.0200,160.4800,1.774064
_29902_,VPWR,li1,25.7600,165.9200,1.799508
_29901_,VPWR,li1,272.3200,214.8800,1.749412
_29900_,VPWR,li1,27.6000,193.1200,1.797223
_29899_,VPWR,li1,279.6800,236.6400,1.759428
_29898_,VPWR,li1,26.6800,247.5200,1.734168
_29897_,VPWR,li1,29.4400,258.4000,1.677116
_29896_,VPWR,li1,24.1500,274.7200,1.779461
_29895_,VPWR,li1,81.6500,715.3600,1.799162
_29894_,VPWR,li1,80.0400,704.4800,1.798974
_29893_,VPWR,li1,79.8100,715.3600,1.799174
_29892_,VPWR,li1,86.7100,709.9200,1.798428
_29891_,VPWR,li1,66.0100,720.8000,1.798301
_29890_,VPWR,li1,76.1300,720.8000,1.798126
_29889_,VPWR,li1,62.3300,737.1200,1.799736
_29888_,VPWR,li1,60.0300,726.2400,1.799764
_29887_,VPWR,li1,82.5700,720.8000,1.798034
_29886_,VPWR,li1,128.5700,753.4400,1.799867
_29885_,VPWR,li1,131.3300,753.4400,1.799867
_29884_,VPWR,li1,81.4200,731.6800,1.799820
_29883_,VPWR,li1,87.1700,726.2400,1.799677
_29882_,VPWR,li1,84.4100,731.6800,1.799820
_29881_,VPWR,li1,268.6400,780.6400,1.799533
_29880_,VPWR,li1,268.8700,786.0800,1.799464
_29879_,VPWR,li1,270.0200,775.2000,1.799712
_29878_,VPWR,li1,267.4900,775.2000,1.799710
_29877_,VPWR,li1,266.8000,786.0800,1.799464
_29876_,VPWR,li1,261.5100,786.0800,1.799469
_29875_,VPWR,li1,164.4500,780.6400,1.799936
_29874_,VPWR,li1,161.9200,775.2000,1.799955
_29873_,VPWR,li1,171.3500,758.8800,1.799863
_29872_,VPWR,li1,248.1700,758.8800,1.799615
_29871_,VPWR,li1,257.1400,758.8800,1.799625
_29870_,VPWR,li1,252.7700,758.8800,1.799619
_29869_,VPWR,li1,266.8000,758.8800,1.799646
_29868_,VPWR,li1,267.9500,758.8800,1.799646
_29867_,VPWR,li1,164.4500,758.8800,1.799839
_29866_,VPWR,li1,163.9900,764.3200,1.799903
_29865_,VPWR,li1,261.5100,51.6800,1.799761
_29864_,VPWR,li1,281.7500,40.8000,1.799645
_29863_,VPWR,li1,297.3900,51.6800,1.799819
_29862_,VPWR,li1,364.5500,57.1200,1.799673
_29861_,VPWR,li1,333.7300,51.6800,1.799879
_29860_,VPWR,li1,477.7100,57.1200,1.799865
_29859_,VPWR,li1,346.1500,68.0000,1.799726
_29858_,VPWR,li1,409.6300,68.0000,1.799602
_29857_,VPWR,li1,351.6700,688.1600,1.798667
_29856_,VPWR,li1,317.6300,731.6800,1.799751
_29855_,VPWR,li1,325.9100,753.4400,1.799871
_29854_,VPWR,li1,341.5500,775.2000,1.799810
_29853_,VPWR,li1,325.9100,780.6400,1.799849
_29852_,VPWR,li1,359.9500,780.6400,1.799720
_29851_,VPWR,li1,411.9300,775.2000,1.799616
_29850_,VPWR,li1,451.9500,775.2000,1.799718
_29849_,VPWR,li1,577.9900,775.2000,1.799708
_29848_,VPWR,li1,601.4500,699.0400,1.798110
_29847_,VPWR,li1,651.5900,688.1600,1.799872
_29846_,VPWR,li1,684.7100,655.5200,1.799360
_29845_,VPWR,li1,709.5500,628.3200,1.777405
_29844_,VPWR,li1,727.4900,563.0400,1.771603
_29843_,VPWR,li1,722.4300,508.6400,1.791982
_29842_,VPWR,li1,724.7300,437.9200,1.791695
_29841_,VPWR,li1,720.5900,247.5200,1.791999
_29840_,VPWR,li1,614.7900,138.7200,1.755653
_29839_,VPWR,li1,607.4300,144.1600,1.746053
_29838_,VPWR,li1,622.1500,127.8400,1.799456
_29837_,VPWR,li1,625.8300,204.0000,1.704643
_29836_,VPWR,li1,652.9700,225.7600,1.787186
_29835_,VPWR,li1,699.4300,269.2800,1.798693
_29834_,VPWR,li1,646.0700,269.2800,1.798343
_29833_,VPWR,li1,273.7000,758.8800,1.799663
_29832_,VPWR,li1,175.4900,753.4400,1.799915
_29831_,VPWR,li1,484.6100,62.5600,1.799864
_29830_,VPWR,li1,311.6500,51.6800,1.799854
_29829_,VPWR,li1,486.4500,51.6800,1.799895
_29828_,VPWR,li1,382.4900,57.1200,1.799617
_29827_,VPWR,li1,529.2300,51.6800,1.799855
_29826_,VPWR,li1,523.2500,73.4400,1.799769
_29825_,VPWR,li1,531.0700,84.3200,1.799821
_29824_,VPWR,li1,552.6900,78.8800,1.799852
_29823_,VPWR,li1,513.1300,682.7200,1.790749
_29822_,VPWR,li1,342.9300,731.6800,1.799740
_29821_,VPWR,li1,503.0100,764.3200,1.799755
_29820_,VPWR,li1,478.6300,780.6400,1.799870
_29819_,VPWR,li1,503.9300,780.6400,1.799786
_29818_,VPWR,li1,491.5100,775.2000,1.799844
_29817_,VPWR,li1,541.6500,775.2000,1.799711
_29816_,VPWR,li1,570.6300,780.6400,1.799707
_29815_,VPWR,li1,594.5500,764.3200,1.799768
_29814_,VPWR,li1,602.3700,682.7200,1.796812
_29813_,VPWR,li1,652.0500,671.8400,1.799688
_29812_,VPWR,li1,703.5700,650.0800,1.794222
_29811_,VPWR,li1,735.7700,606.5600,1.786839
_29810_,VPWR,li1,746.8100,530.4000,1.796330
_29809_,VPWR,li1,742.2100,486.8800,1.797672
_29808_,VPWR,li1,746.3500,416.1600,1.784082
_29807_,VPWR,li1,724.7300,269.2800,1.798951
_29806_,VPWR,li1,600.9900,144.1600,1.736035
_29805_,VPWR,li1,591.7900,116.9600,1.799710
_29804_,VPWR,li1,614.3300,106.0800,1.799897
_29803_,VPWR,li1,637.7900,187.6800,1.789065
_29802_,VPWR,li1,639.1700,204.0000,1.755392
_29801_,VPWR,li1,690.6900,242.0800,1.797531
_29800_,VPWR,li1,640.5500,242.0800,1.796786
